Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Age
0.3070291420253439,0.7833447399183215,0.007273351141651119,-0.042348944583366355,0.07984393667062406,0.5172569069897568,0.12992434419969728,0.24126040979172414
0.38680195459474337,0.9226007777769213,0.020923785078377444,-0.16079402386582187,0.11004912840573913,0.4303186066198452,0.29256165539965817,0.017644522999066492
0.3491454956261768,0.9102463281662228,0.06565393553461296,0.03530495266940953,0.051273390091268425,0.4589267898090637,0.2817229073313873,-0.04662640840232313
0.3257835659285049,0.8335267149735206,-0.11895149565487251,-0.019745009684352166,0.27131203598446907,0.4227419141368818,0.15663227791159096,0.035448055166988346
0.5985105128811758,0.7238766564157805,-0.04969797668823728,-0.10322489860779238,0.17996872791525953,0.4837013287434394,0.2441129239289862,-0.19804587517719796
0.28042327265720535,0.8193284625130933,-0.07620675840517355,-0.04105978013658085,0.0812169398132214,0.4137595395033866,0.22269051675742785,-0.002340915482524575
0.4980736577123179,0.8224705114191315,-0.016755841587896336,-0.13656907472190183,0.16266082652280817,0.5189768523721666,0.2011782960799112,0.04210393510581767
0.550704952736131,0.7465781507127798,0.18291674171677386,0.15519957628790926,0.057342656252877156,0.06721782939487586,0.5044620305456076,-0.34106798085389767
0.4317784797197265,0.7814230517455814,0.009837732310602032,-0.06941651436195978,0.11331002805674742,0.4598510391631243,0.27112145160641643,-0.07418215950526985
0.2803301898092192,0.841112923430455,-0.11332501347399884,-0.06120400543003024,0.11782316954033598,0.6152444613103205,0.39994497794570183,0.10444824452844725
0.4390725115973655,0.9106896867572518,-0.13997305324472697,-0.03470039467422156,0.0044689149817870345,0.5453194186704271,0.2433024247543334,-0.15132036308307395
0.19368035537678385,0.7498129598240081,-0.0067725948610610764,-0.06258986199428929,0.0873788620689128,0.4799047704506777,0.08169294510472813,0.1677838840188508
0.3261377873656161,1.0239804881098054,-0.19313056247345656,-0.002187595980179813,-0.021531875674613926,0.6222567329473535,0.29822642076012873,0.0668039222608795
0.28133080564002133,0.7743689798390321,-0.1424154207054591,0.001087753362002425,0.1374762845063534,0.3965100946189872,0.21967874067413473,0.0901814732885804
0.27360844200289175,0.7200987435902679,-0.04195505188898574,0.09124194945315306,0.1933361306284338,0.4509013688086061,0.2015674811283431,0.18552036934132488
0.3063914362632758,0.8892254432053485,0.047758160503681424,-0.11688459657006711,0.11196145434213867,0.5810813876076414,0.14026122748274528,0.04348838376279063
0.3179739818944602,0.9416456127696502,-0.0948944412945171,0.006281086332874608,0.12374924312658359,0.4508915727535191,0.2180577324129067,0.1162288926685433
0.221888166350805,0.885538119157997,-0.25890334942068427,0.01786793985191748,-0.02895876312474202,0.38952047687125635,0.26711817526088333,0.1830733164602928
0.30114402500410486,0.7624911074201812,-0.14173792833426013,-0.1343520633783566,0.074514814027832,0.4207974542466779,0.19599661829644077,0.16399350973931393
0.420917668646196,0.807335997992527,-0.15890403165282432,-0.008228725766591838,0.06712257598947335,0.4800114465382188,0.25353737032067647,-0.022455512212344875
0.3164969577361214,0.9372427258170413,-0.06376284898269347,0.0049293742532015294,0.05663064124724229,0.29025795790390085,0.10182463835055344,0.006445468563577084
0.4418626174750617,0.9106440966971241,-0.0871728079837027,-0.16664671217454907,0.026265299883132948,0.46808164061174407,0.29802154119395374,0.04356547392811905
0.3085017008429387,0.7228150889982818,-0.10775732421313688,0.004856915075811541,0.1529149768007691,0.557567944181514,0.1367678569891213,0.20321832757405156
0.2880014688366227,0.8276044372162694,0.06011948753455365,-0.08594183765825629,0.06543814089305301,0.5486486370083967,0.3150081207895139,0.0033610982402160205
0.29610617271669826,0.8538610641496315,-0.054609260208324906,-0.12104989439612501,0.02035852759826673,0.44818197432227647,0.1335077506093093,0.19580697700391803
0.2858186624961807,0.7577619777215099,-0.0444818929008306,0.07738407269105263,0.1736674406400853,0.4668502427313924,0.1299888279089101,0.18277974159185817
0.42312282647657384,0.9624226385954466,0.03805111603527317,-0.023164246783026865,0.0607467756311956,0.36365919198245933,0.15703229350531772,-0.0031761873538098673
0.3866043516127321,0.9730877760743903,0.06358492557543816,-0.10800338296714779,0.02030703835404549,0.45313231101164453,0.3018219004385978,0.01881054308394392
0.412727013955849,0.927980606092168,-0.057963852796195425,-0.17614748364610544,0.21162025685976116,0.6138998744979999,0.36139932208615067,0.016626184950673032
0.4055027136393483,0.9084484010698846,-0.11782709332010344,-0.020569284226890305,-0.013745725343337093,0.32261134979007555,0.13307680616910292,-0.07797367825956236
0.21628606267291017,0.7703218428926921,0.12925631076021482,-0.16461228720541543,-0.014055053304355136,0.4981733892214355,0.2449674639201278,0.005549411902606383
0.2836223934019111,0.8499263205235376,-0.1433967215983003,0.04451893901539772,0.02643574867305487,0.3643017973657171,0.22815050400500902,-0.023810363912450505
0.39085516243884433,0.8682817433024856,-0.13879107587091719,-0.13406819073834209,0.13434796957954503,0.44659212029469053,0.10227915776400975,0.061791147522796575
0.2691099655445306,0.9032969701602143,-0.01885885800290632,-0.021296135564270013,0.05126903648867304,0.37913671954147166,0.11590835443669911,0.15893300444203984
0.3418101322053352,0.8166888894561093,-0.055274976639745454,-0.09544010234804756,0.19756047171532076,0.672914925595463,0.17954518143394738,0.14399856088314444
0.3915995134640524,0.930346967661086,-0.07058442146553734,-0.1992926667650019,0.029535132165357345,0.4843194937186274,0.4260962851479919,0.08588583137340189
0.23860195723728317,0.9536646157665399,-0.09139685435623415,0.016683660547455403,0.11470358955045001,0.5734158201354995,0.6051997165639381,0.10090037507955285
0.36070765694763196,0.9002034135992619,-0.07482780470932952,-0.05427174623208525,0.11636622805475458,0.4563410379141052,0.10839994287446553,0.06395412826994162
0.3409464754514827,0.8452184069660158,-0.12236143997163286,-0.07619978859209664,0.07423770342076183,0.44655946833379123,0.13454376286655895,0.050681573013674354
0.6185603793751692,0.8998395000261824,-0.023876818238605657,-0.14385841579747394,0.15119613011166327,0.4971251915894672,0.2592560220366513,-0.15988313694521605
0.34055161012182134,0.7923082515007268,0.05444865030444457,-0.054958090259829784,0.1653833013139887,0.47687482766823724,0.27451649043859827,0.04209124660299135
0.5056618413627536,1.0148373338332144,-0.005600717548606582,-0.10511325325773252,0.0375472085301608,0.45217530310013915,0.24942942014359745,-0.1179352505724025
0.42467061199339146,0.8186085274232315,-0.11141092820290545,-0.16044272832364292,0.1160725014331842,0.4216790550078894,0.21956928639247408,-0.03913601055495863
0.37155765918940403,0.8615987012232191,-0.038424154085118095,-0.06505930672591576,0.09770431708397284,0.4723590185099086,0.22009102985495632,-0.09388733550343775
0.35047632963971864,0.917230060521796,-0.20155324562657073,0.0032202431263381737,0.044795645391372874,0.5937972416714938,0.26830066468487973,0.05093175084037449
0.33703293126812656,1.0556821691513334,-0.06581680441597779,-0.05780881930873649,0.036799817270896984,0.4986131028526909,0.3737271808622369,0.05418142541182003
0.29150857266441815,0.8148248568562614,-0.009826218551078791,-0.05180341823605353,0.061789579633748815,0.3940783006768618,0.14431866930061388,0.027356813858369855
0.3053563723761289,0.9591809137132415,0.00626053030974788,-0.02933018365210316,0.10738448193212125,0.4869709653351758,0.13940082536075138,0.03746063766986618
0.359666119716493,0.8480383171226917,-0.22826287040825338,-0.11554516461812361,0.027982649832859446,0.43800365845753764,0.19475635550661496,0.1599533783717234
0.31299389869932753,0.8890602897093963,-0.06819852370922241,-0.06974361302627563,0.07479399270872969,0.40724787539311647,0.13676809448473914,-0.02306774214341778
0.38302799629708106,0.715381076347311,0.04114515137629271,-0.055533420176798576,0.03533894750764288,0.5522684875738222,0.2700307667379199,-0.11281395811085038
0.39281162197426206,0.7730525779565978,-0.028521976072961808,-0.006583314432576648,0.029956377349016756,0.43264023244788685,0.25953551935779606,-0.08448307476635897
0.37017836304286644,0.8096622405367883,-0.05171366640347941,0.017077858180986616,0.11376363063374606,0.3931912465734989,0.18798084503563328,-0.04901205678108389
0.359435981384989,0.9063570533300747,-0.10534077787757057,-0.06269060400290849,0.16436449386944924,0.5397974012542182,0.08963706937849358,-0.0012954475035622526
0.283920925345469,0.794182349941882,-0.044886319861240975,0.0038611252330613133,0.01958372278126086,0.44028986790639846,0.15886144060241625,0.12567727523039574
0.37865388884950324,0.8202513718483461,-0.17002201968587027,-0.07095697163002956,0.1858017672240903,0.5067116004037793,0.0762406618295004,0.14495337666066022
0.3062260939614829,0.8774652618222517,0.009189442307123818,0.018235964236509417,0.07392382985709811,0.5311458276239928,0.18940315580952816,0.13163083516203222
0.35405586515137655,0.9318098705508937,-0.006473337234586263,-0.22038293066441916,0.054963702852641516,0.5179053775731255,0.2537134611376831,0.039174126852766666
0.3517999805671975,0.817333032694332,-0.019068334057148473,-0.07884448714713105,0.09518132157455828,0.42145058788597506,0.07796436543327467,0.12570433812791215
0.2025701942523095,0.9354404347093821,-0.10663755716766515,-0.015045506635353312,0.0036111885133790792,0.37247164462555515,0.10111496334249487,0.06126551484436793
0.2863688475753702,1.1986474436901573,-0.23077946130119198,0.04461203717533069,0.04273532410660372,0.5157448760384371,0.3445752621604714,0.14923312314182813
0.5140163142540516,0.829188160700226,-0.06916534986922684,-0.22894317557417304,0.05521010101447391,0.6506189365022357,0.3413874528013323,0.1604177993401188
0.34499330433143127,0.9845804205858664,0.016091444334066063,-0.0344761228613025,0.04854459178544493,0.48379236844170326,0.3247341811232922,-0.07860507502550396
0.28228505520824587,0.8812983233611525,-0.03834804391058,-0.20309201707306507,0.06643464126838228,0.6349341851490242,0.2719324740231066,0.16997726465316243
0.48881269553839424,0.9232514718548561,-0.26318169468670405,-0.046535833168315666,-0.056025206894858265,0.528963851253502,0.10049633145745664,0.009208086400450233
0.2716340857443076,0.8113029023922256,-0.09711723064093966,-0.10983087262756108,0.05790319782611597,0.4683878866379069,0.11009100364418813,0.05688393273476655
0.32100934441129736,0.808256460279619,-0.02590561201801811,0.033179879875425256,0.08739016741467459,0.4454037893276923,0.310221391608693,0.09467745679292505
0.41672056980931194,1.0293203531422312,-0.021887303922211165,-0.01926059290383239,-0.03268673638104169,0.3543049012141213,0.07136249891749163,-0.03250243454424462
0.38171681316704315,0.9680584716509821,-0.08420460756352385,0.011347110742394584,0.018962796640759477,0.3466058662096646,0.1711324146069083,0.08046113456456272
0.3070186935266538,0.8781373994384913,0.0023597976050953873,0.08616497909928911,0.11254200896577729,0.4508966168756484,0.26683017191444014,0.0752274031570015
0.4447912592142783,0.8115977020411058,-0.1816817911276331,0.05372669891997195,-0.008639190297558401,0.49391977561034545,0.23621682068962024,0.16009950113851312
0.26295232866043183,0.6577814958314057,-0.04485766468601193,0.10406692331204448,0.1306908071251338,0.46046579192587656,0.35354067351280094,0.07325291470386452
0.38043106562458934,0.8844608705798779,-0.04902641756525905,0.04637873784454327,0.04665317880290151,0.40815521469592564,0.24310444638299833,-0.08554446905776947
0.30934994329944554,0.8801571668895343,0.03670757591365914,0.16038804221414393,0.04861701161555659,0.4578833464070766,0.2588192397153557,0.008496809752859713
0.18312231403429546,0.824739603452727,-0.12959810836851735,-0.05976132978268023,0.013755326792189453,0.5307037465255431,0.039822441651131246,0.2431104834477409
0.34083880920791354,0.9174054079476966,0.008230750273610976,0.0677589556230005,0.11975942688774005,0.38695216364945617,0.21095574756062113,0.05623917597772943
0.31600372647433117,0.9484350465063276,-0.16774250441434013,-0.08813178915365905,-0.004423232768819729,0.5259794237885655,0.07070329687632454,0.004603347135998304
0.3456441539069208,0.8706556669294936,0.036001709297316054,-0.20417104528554947,0.01877813749968557,0.40522050853716846,0.24712839283649593,0.12459713161214503
0.4975755918322399,0.9098482776263492,0.07119874198265375,-0.15749922525079704,-0.019525047324314038,0.4404985047786052,0.3003925348865457,-0.01408278731720869
0.5572763927420675,1.009611174332059,-0.08164367812648751,-0.08322373050410681,-0.02189730986484828,0.4503147701608667,0.33747987009177743,-0.11661613558180417
0.24728296610531686,0.9704511511249772,-0.2549576490928785,-0.008513687329975816,0.12274292453222435,0.43468844454414124,0.06514244886993881,0.20119521181886646
0.3760807272352259,0.9324322045453903,-0.04479304161797287,-0.09665356074295461,0.029862451792924877,0.4292017351495738,0.14490857013881764,-0.05204159545026621
0.31380861414762773,0.8108976990064429,0.06778674874765711,-0.0672714773244984,0.16554431032434297,0.4361980799129246,0.36645087541956645,0.033963083507720926
0.3971387923568189,0.9465611885541915,-0.08894575319349562,-0.21906142424217231,-0.028300221870226044,0.6309604177702254,0.23181328582308125,0.13018819470352294
0.37417201873207584,0.9345043477186402,-0.1078615944223315,-0.1925572931493852,0.03639529522328236,0.6062189810522698,0.06621528449474456,-0.054550558115812775
0.18321124810090383,0.8142676452275265,0.046274348676462185,-0.15385178501062136,0.1152535071160119,0.6170826397438545,0.21949939601816787,0.10017073150342692
0.23572036801390472,0.8446144034221761,-0.21374735986042825,-0.016094975869617334,0.06980032731692809,0.5477357095140654,0.2569514719647177,0.21447826359318645
0.294339114486402,0.9655053225696327,-0.07096917236377054,-0.05908961922888584,0.10089521466567006,0.5905992703953922,0.1635374169933812,-0.04139096460137037
0.37134582595221444,0.9283838704917848,-0.04058990861319838,-0.05557940620490617,0.04701621183390359,0.45533895386093215,0.29105046867768003,-0.07220671251239297
0.4409818505675518,0.9053380854699865,-0.04799434944098935,-0.1157555583638562,0.021322861425320028,0.42283190654572755,0.218303101952813,-0.026693782789206755
0.4178741162000743,0.9047482496462416,-0.08202658591509521,-0.11748820557809925,-0.03932217249476924,0.585658401119769,0.1783137946822313,-0.008947325236305925
0.32283251585119177,0.8871356293453212,-0.18846170324624767,0.008154669341911003,0.012787088853046176,0.5393232828425598,0.1133298396243434,0.023282564005680077
0.45502907514331475,1.0961314629882868,-0.17770028210233316,-0.0797468362121565,0.0010692416170204621,0.5993967149778392,0.41084510617997694,0.07610843372160203
0.19622101853171747,0.7632899265649782,-0.10962992858344212,-0.053639681581402865,0.08491366566901065,0.3993910553698716,0.13349237759481825,0.1304156720048506
0.336574405645968,0.838822848576867,-0.25605659952340665,-0.079151567016912,0.015775443812767853,0.5897932831668734,0.23354676842829725,0.12366015350823578
0.31070506573463524,0.9613898502625104,-0.18292969734821804,-0.11525867644845622,-0.009475745503217947,0.5610002745746561,0.33560365010591275,0.052872829630228324
0.41493364136141636,1.016827510259841,-0.016670171445192165,0.09527718810692587,0.08087591463594387,0.33958147974846686,0.34242317575647485,-0.18765456689343174
0.1818553793404989,0.9526066497699075,-0.05985357782481393,0.06430437964640268,0.08526777185447562,0.32200249803889336,0.25209055628502364,0.1061423897631305
0.40690067786640205,0.9408740784977769,-0.12139305561758529,-0.10523163503641159,0.05654083695132958,0.6500753288356744,0.17956011382684411,0.048474253342639995
0.26366528909137665,0.8996713171888477,-0.10273305265629962,-0.11101286956773937,-0.013633218061252362,0.5277787444596018,0.3069685417640372,0.14424376978254516
